pais,idnum,uniq_id,estratop,estratos,prov,cluster,ur,tamano,idiomaq,fecha,wt,q1,q2y,q2,ls3,a4,soct2,idio2,np1,np2,sgl1,cp4a,cp5,cp6,cp7,cp8,cp13,cp20,cpss1,it1,l1,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,vic2,vic2aa,vic1hoga,mexvic10,mexvic_1,mexvic_2,mexvic_3,mexvic_4,pole2n,aoj11,pese1,pese2,aoj17,aoj12,aoj22,b1,b2,b3,b4,b6,b10a,b12,b13,b18,b20,b20a,b21,b21a,b32,b47a,n9,n11,n15,b3milx,mil3,mil4,pr3a,pr3b,pr3c,pr3d,pr3e,pr4,m1,sd2new2,sd3new2,sd6new2,infrax,coer1,ros1,ros4,ing4,eff1,eff2,mil7,env1,dst1,pn4,w14a,e5,e15,e3,e16,d1,d2,d3,d4,d5,d6,per4,per9,dem2,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,diso7,diso8,diso10,diso18,diso14,diso16,diso17,vicbar1,vicbar1f,vicbar3,vicbar4,vicbar7,fear10,vic44,vic43,vicziz14,fear6e,fear6f,vb1,inf1,vb2,vb3n,vb4new,vb101,vb10,vb11,pol1,vb20,clien1n,clien1na,for1n,for4,for5,for6,for7,for6b,for7b,mil10a,mil10c,mil10e,vol207n,vol208n,dvw1,dvw2,wf1,cct1b,mex121,mex122a,mex122b,mex122c,mex122d,mex122e,mex123a,mex123b,mex124,mex125,ed,ed2,q3c,q5b,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,q11n,q12c,q12bn,q12,etid,leng1,leng4,mexetid1,www1,gi0,gi1,gix4,gi4,gi7,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,colorr,sexi,colori,national,formatq,sex,gi7r
1,f87beba0-ebef-4f1a-8136-360a13c6e37d-ea0de0b7f3e87f8a4342560,14011534,103,1,113,452,1,2,1,1/27/2014,1,1,1994,20,2,2,3,2,2,2,4,2,3,3,4,4,4, ,3,2,4,2,2,1,2,1,1,3,3,1,4,4,4,2,2,3,3,3,3,4,3,1,3,4,2,2,5,3,4,4,2,1,1,2,2,5,4,3,2,3,4,6,4,2,2,3,4,4,4,2,2,3,2,2,4,3,4,4,2,3,2,2,2,3,1,4,3,2,5,5,6,3,3,5,5,4,4,2,2,0,0,0,0, ,0, , ,0,1,3,4,3,4,4,4,4,2, ,2,2,2,0,1,0,3,2,1,1,1,2, ,6, ,2, ,3,3,1,2,4,2,2,1,4,1,4,2,3,3,4,5,3,3,2,2,2,3,2,3,2,1,5,4,5,2,12,4,1,3,3, ,5, ,2,2,3,3,1,7,2,0,2,101,1,1,2,1,1,1,1, ,1,0,1,0,0,0,0,1,1,1,1,1,0,1,4,2,4,1,2,1, 
1,c8aa4b8c-0201-4f07-ad89-71bc7c679929-6dcfb319af12a8154341317,14011201,103,1,109,251,1,1,1,1/25/2014,1,1,1984,30,1,3,2,2,2,2,3,2,4,4,4,4,4, ,4,2,5,2,2,2,2,2, , , ,2,4,4,3,3,2,4,4,1,2,2,2,1,3,4,4,6,5,4,4,5,5,4,5,4,5,5,4,5,4,2,5,5,6,2,1,5,2,3,4,3,4, , ,3,4,3,5,3,5,5,4,3,3,3,2,1,2,1,2,3,1,2,1,4,6,3,7,3,1,0,0,0, ,0, , , ,0,2,2,2,2,2,2,1,2,2, ,1,2,2,1,0,0,5,2, ,1,1,1, , , ,2, ,3, ,2,2,5,5,4,2,2,1,3,2,3, ,5,5,3,3,2,2,3, , , ,3,3,4,2,5,1,5,1,1,4,1,2,12,7,2,2,2,2,1,20,7,0,2,101,2,2,1,1,1, ,1, ,1,1,1,0,1,0,0,1,1,1,1,1,0,1,5,1,3,1,2,1, 
1,f87beba0-ebef-4f1a-8136-360a13c6e37d-ea0de0b7f3e87f8a4342557,14011531,103,1,113,452,1,2,1,1/26/2014,1,2,1990,24,2,5,2,2,2,2,2,2,4,4,4,4,4,4,4,2,5,2,1,1,2,1,1,2,2,2,2,3,2,3,2,3,4,1,1,1,4,2,4,5,6,4,6,5,5,4,4,3,1,1,1,5,2,4,4,4,4,4,6,2,1,2,2,6,5,2,2,2,3,4,4,3,4,4,4,3,5,2,1,3,1,4,5,4,5,4,4,3,2,5,5,7,4,1,2,0,0,0,0, , , , ,0,2,4,5,4,5,5,5,5,1,1,2,2,2,1,0,0,2,1,1,1,1,1,101, , ,2, ,4,4,2,2,3,6,10,2,2,1,2,2,2,2,5,5,3,3,2,2,2,4,4,4,4,4,3,1,5,1,17,1,1,1,5, ,2, ,2,2,2,2,3,2,0,0,3,101,1,1,2,1, , , , ,1,0,1,0,0,0,0,1,1,1,1,1,0,1,4,2,4,1,2,2, 
1,815b9ca6-1ff2-4722-9a89-86c0ffb3a00c-af3686b5961117b54334894,14010715,103,1,115,641,1,1,1,2/3/2014,1,1,1985,29,1,5,3,3,2,2,3,2,2,4,4,2,4, ,4,3,5,2,2,1,2,1,1,3,2,1,4,2,3,4,2,4,4,2,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,1,4,4,1,1,1,1,1,7,4,3,3,3,3,4,4,4,4,1,4,1,4,2,1,4,1,1,1,1,10,4,5,4,4,5,5,3,7,2,2,1,0,0, ,0, ,0,0,0,1,1,2,1,2,1,2,1,1,2,1,2, ,1,1,0,3,1,1,1,1,1,102, , ,2, ,4,2,2,2,1,1,1,1,2,1,5,4,4,4,5,3,3,3,2,2,5,5,2,1,3,1,2,1,1,2,9,2,1,4,1,2,12,12,2,2,2,2,2,5,3,3,2,101,1,2,2,1,1,1,1, ,1,0,1,0,1,1,0,1,1,0,0,1,0,1,4,1,6,1,2,1, 
1,f87beba0-ebef-4f1a-8136-360a13c6e37d-ea0de0b7f3e87f8a4342540,14011514,103,3,113,441,1,4,1,1/25/2014,1,1,1926,88,1,5,2,3,2,2,2,2,3,3,4,2,4, ,4,4, ,2,2,2,1,2, , , ,2,1,3,4,4,2,2,3,3,3,4,1,2,1,1,1,2,1,4,1,1,3,7,1,2,1,7,2,3,1,2,2, ,1,1,1,7,1,1,5,4,2,2,2,1,4,2,4,3,1,1,7,2,1,2,2,3,2,6,7,5,1,1,1,1,1,1,7,2,1,0,0,0, ,0, ,0, ,0,1,3,5,3,4,4,4,4,2, ,2,2,2,0,0,0,1,1,1,1,1,1,102, , ,2, ,4,2,2,2, ,4,4,3,4,1,2,4,4,2,5,5,3,3,1,1,2,4,4,4,6,3,1,5,1,2,0,0,1,2, , ,2, ,2,2,3,3,6,1,0,9,4,101,1,1,5,4, , ,1, ,1,0,1,0,1,0,0,1,1,0,0,0, ,1,3,2,4,1,2,1, 
1,2394b17c-0703-4891-accf-d9a02a338771-bfe8f316e225d1054340623,14010315,101,1,119,872,1,2,1,2/5/2014,1,1,1974,40,2,13,3,2,2,2,2,2,4,4,4,4,4, ,2,1,10,2,1,1,2,2, , , ,2,3,3,4,3,2,2,2,3,3,3,4,3,1,6,3,3,5,1,7,2,3,6,1,1,1,6,1,1,2,3,6,7,6, ,7, ,6,7,4,4,2,2,3,5,4,7,7, ,1,4,7,3,3,4, ,9,2, ,4,5,6,8,5, , ,3,6,2,1,0,0,0, ,0, , ,0,0,1,4,4,4,3,4,3,4, , , , ,2,0,0,0,1,2,2,1,1,1,102, , ,2, ,2,3,1,1,4,2, ,4, ,1,3,4,4,2,5,3,2, ,2,2,4,2,1,1,5,2,7, ,1,1,9,2,1,2,1,4,8, ,2,2,2,2,2,4,1,2,2,101,1, ,5,1,1,1,1, ,1,1,1,1,1,1,0,1,1,0,0,1,0,1,5,2,5,1,2,1, 
1,8f22307a-ff38-4f67-bdc8-153cdadea0e4-e4eaeac04412b69043407105,14010865,104,3,120,891,1,4,1,1/31/2014,1,1,1974,40,3,1,3,3,2,2,4,2,4,1,4,3,4, ,4,3, ,2,1,1,2,1,3,3,3,1,4,4,4,4,2,3,3,3,1,3,4,1,1,7,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,7,1,1,1,5,4,3,3,3,6,4,1,5,2,1,1,2,2,1,3,2,4,1,1,5,1,1,1,1,1,1,7,6,1, ,1,1,0, ,0, ,0,0,0,1,3,5,3,5,3,4,3,1,3,1,2,1,1,1,0,3,1,2,1,1,2, ,2, ,2, ,4,1,1,1, , , ,1,4,1,4,3, ,3,3,3,3,2,1,2, , , , , ,1,4,1,5,2,6,0,12,1,1,4,6,6,2,2,3,3,2,4,2,2, ,101,1,1,5,1,1, ,1,0,1,1,0,1,0,0,1,1,0,0,0,0, ,0,6,1,5,1,2,1,0
1,5f71e18c-3a42-4ee0-8c82-ceb42ae67d26-5e4420df4621713f43442220,14010608,102,1,116,771,1,5,1,2/15/2014,1,2,1948,66,1,57,2,2,2,2,3,2,4,1,4,4,4,4,4,3,10,2,1,1,2,2, , , ,2, , ,4,4,2,4,3,3,2,2,3,2,3, ,3, ,4,1,6,5,2,4,1,6,7,5,5, ,2,3,5, ,5,2,2,1,5, ,4,1, ,3,4,6,4, ,6,5,3,3,6,3,3,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,1,0,0,0, , , ,0, ,0,2,2,2,2,5,1,5,5,2, ,1,2,2,1,0,0,4,1,1,1,1,1,101, , ,1,102,2,2,2,2,4,4, , , ,1,3, , ,2,3,2,2, ,2,2,4,2,2,4, ,2,1,3,5,2,0,0,1,2,5, ,4, ,2,2,4,3,6,6,2,4,3,101,1,1,5,2, , , , ,1,0,0,0,0,0,0,1,1,0,0,1,0,1,7,2,4,1,2,2, 
1,4e8ffaf4-596b-4bd8-a183-a16d75c15978-740e803d70ed6ce44340966,14010496,102,2,111,381,1,3,1,2/10/2014,1,1,1995,19,2,1,3,3,2,2,5,2,3,4,4,4,4, ,1,2,5,2,2,2,2,2, , , ,2,3,3,4,2,2,4,3,1,2,3,2,2,1,4,1,1,7,4,2,4,1,1,1,1,1,5,2,1,1,1,3,1,7,1,7,6,1,7,1,5,4,3,4,5,3,7,7,1,7,5,7,1,1,4,2,5,1,1,3,10,5,1,1,1,1,5,2,2,1,1,0,1, ,0, ,0, ,0,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,5,1,1,1,1,2, ,6, ,2, ,4,4,2,2,4,1,4,1,2,1,4,1,4,2,5,5,3,3,2,2,5,1,1,1,1,1,5,4,5,2,9,4,1,3,1,2,7,3,2,1,4,3,1,6,1,0, ,101,1,1,4,1,1,2,1, ,1,1,1,1,0,1,1,1,1,1,0,1,0,1,5,2,6,1,2,1, 
1,862c85dd-6361-48c7-a8dc-468afffe195c-412629d9afffe48443408143,14010830,104,1,131,1282,1,2,1,2/4/2014,1,1,1972,42,1,70,3,3,2,2, ,2,4,4,4,4,4, ,4,2, ,2,1,1,2,2, , , ,2,4,3,4,4,2,3,3,2,2,3,1,3,1,1,4,4,4,2,5,1,2,3,2,1,2,5,2,4,4,2,2,1,5,1,5,7,5,5,1,4,3,2,3,3,4,3,1,2,1,1,1,2,2,3,1,6,6,1,5,4,4,1,1,1,1,7,4,2,2,0,0,0, ,0, , ,0,0,2,4,4,5,5,5,3,4,2, , ,2,2,0,0,0,3,3,2,1,1,1, , , ,2, ,4, ,2,2, , , , , ,1,3,3,3,3,3,3,3,3,2,2,4,2,1, ,4, ,5,3,1,2,9,1,1,1,1,2,10,9,2,2,3,2,2,4,2,2,3,103,2,1,5,2, , , , ,0,0,1,0,1,0,0,1,1,0,0,1,0,1,4,2,3,1,2,1, 
1,19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341424,14010210,101,1,102,32,1,2,1,2/13/2014,1,1,1992,22,2,3,3,3,2,2,2,2,4,3,4,4,4, ,2,3, ,2,1,1,2,2, , , ,1,3,3,4,3,2,2,3,3,2,2,3,3,4,7,3,4,7,3,5,3,4,5,5,3,4,6,4,2,4,2,4,6,4,1,5,3,4,2,4,3,2,2,2,1,4,5,4,5,2,5,4,2,1,2,1,7,5,2,2,9,5,6,6,6,7,3,4,2,2,0,0,0,0,0,0,0, ,0,2,2,2,2,3,3,3,3,1,3,1, ,1,0,0,0,1,3,3,1,1,1, , , ,2, ,4,1,2,2,4,4,2,1,2,1,2,2,4,2,5,4,3,2,2,2,3,5,5,4,6,4,3,5,2,1,12,3,1,2,1,2,15,9,2,2,2,1,1,6,1,0,1,101,1,2,1,2,1, ,1, ,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,2,4,1,2,1, 
1,815b9ca6-1ff2-4722-9a89-86c0ffb3a00c-af3686b5961117b54334879,14010701,103,1,115,631,1,1,1,1/28/2014,1,2,1985,29,1,27,3,2,2,2,3,2,4,1,2,4,4,4,4,2,1,2,1,1,2,1,1,3,2,1,3,4,4,4,2,4,4,2,1,4,4,2,3,1,2,3,1,1,5,3,1,7,1,1,1,5,1,1,1,1,5,7,7,2,1,6,5,5,3,5,2,2,2,4,4,1,6,5,2,1,6,2,3,3,1,8,1,1,1,3,8,5,5,10,1,2,7,2,2,0,0,0, , , , ,0,0,1,1,5,5,5,5,5,3,2, ,2,2,1,1,0,0,3,2,2,1,1,1,101, , ,2, ,2,1,2,2,4, ,1,1,2,1, ,2, , ,3,3,3,3,2,2,4, , , ,5, ,1,2,5,2,9,3,1,2,5, ,11, ,2,2,2,3,2,16,4,2,2,101,1,2,5,2,1,1,1, ,1,0,1,0,1,1,0,1,1,0,0,1,1,1,4,1,6,1,2,2, 
1,9bc1564f-0c4a-4482-aa9c-d27b503ad621-412629d9afffe4844340837,14010948,104,1,127,1121,1,2,1,1/26/2014,1,1,1944,70,1,1,3,3,2,2,4,2,4,4,4,4,4, ,4,2,10,2,1,1,2,2, , , ,1,2,2,3,3,2,4,4,3,1,1,1,2,2,2,1,4,3,2,5,4,2,7,4,3,5,4,4,6,4,5,4,5,6,5,5,6,5,5,4,3,4,2,3,6,3,6,7,4,4,5,5,2,2,3,2,3,1,1,1,5,8,4,5,1,1,1,5,2,1,0,0,0,0, , ,0, ,0,1,1,1,1,1,1,1,3,1,1,1,1,2,0,1,0,3,1,1,1,1,1,101, , ,1,102,4,2,2,2,4,4,4,1,2,1,2,2, ,2,4,5,3,3,2,2,5,1,1,3,3,1,1,2,1,1,3,0,1,1,7, , , ,2,2,3,3,2,5,2,6,1,101,1,2,5,1,1, ,1, ,1,1,0,0,1,0,0,1,1,1,1,1,1,1,3,2,3,1,2,1, 
1,7bf8c269-a7a2-499c-a4fe-3cc1347ea0fe-5e9b7e562a08635b4341022,14010647,101,1,119,842,1,2,1,1/28/2014,1,1,1946,68,1,21,2,1,1,1,2,2,4,1,4,4,4, ,4,2,1,2,1,1,2,2, , , ,2,1,1,4,3,2,1,1,3,3,4,1,2,7,7,3,7,7,7,7,5,7,7,1,7,5,7,5,5,7,5,7,7,7,5,7,7,7, ,7,2,1, ,4,1,1,7,7,5,3,5,7,1,2,1,1,10,1,1,1,10,10,5,5,1,1,1,1,1,1,0,0,0, , , ,0, ,0,1,3,5, ,5, ,3,5,1,3, , ,2,0,0,0,1,3, ,1,1,1,101, , ,2, ,1,2,2,2,4,7,4,2,2,1,2,3,4,1,3,1,3,3,2,1,3,5,7,7,7,7,3,4,1,2,6,1,1,1,6, , ,2,2,2,4,2,2,5,0,3,2,101,1,1,5,1,1, ,1, ,1,1,1,1,1,1,0,1,1,0,0,1,0,1,5,2,4,1,2,1, 
1,c2b4a7b7-a20a-43b7-9258-018079cdd556-e7eca055be57c8f343443137,14011138,102,1,114,491,1,3,1,1/29/2014,1,2,1993,21,2,5,3,3,2,1,2,2,4,2,4,4,4,4,3,2,6,2,2,1,2,1,3,10,1,1,2,2,3,3,2,2,3,2,1,1,4,1,2,4,2,2,2,1,5,4,2,4, ,3,1,2,1,2,2,1,4,1,1,1,1,3,2,6,3,5,4,1,2,2,2,4,3,6,3,5,4,2,1,4,1,9,5,5,3,10,10,3,8,10,10,4,4,2,2,1,0,0, , , ,0, ,0,1,2,1, ,4,1,1,4,1,2,1,1,2,1,0,1,2,2,2,1,1,1,102, , ,2, ,2,3,1,2,4,1,1,2,4,1,3,3,3,2,4,4,3,3,1,2,3,3,3,3,4,2,5,4,1,1,16,8,1,2,4, ,12, ,2,1,2,2,1,1,0,0,2,101,1,2,1,1,1,1,1,100,1,1,1,0,0,0,0,1,1,1,1,1,0,1,3,2,3,1,2,2,0
1,e9ecd3b9-0aa1-441c-8397-43244012df38-922bf6d41267be7f434398,14011431,101,1,108,172,1,2,1,1/31/2014,1,2,1970,44,2,3,2,3,2,2,3,2,4,2,3,4,4,4,4,2, ,2, , , ,2, , , ,2, , ,4,3,2,2,2, ,3,3, ,2, , , , , ,2,2,2,2,6,1,6,4, ,4, ,1,2, ,6, , , , , , ,3,4,3,2,2, ,4, , ,4,2,2, ,2,2,3,2, , , ,1,4, ,1,1,1,1,4,4,2,2,0,0,0, , , ,1,0,0,2,3,2,1,1,1,1,1,2, , , ,2,0,0,0,1,4,3,1,2,1,101, , ,2, ,3,3,2,2,11, ,14, , , , , , ,2,4,4,2,3,2,2, , , , ,6, ,1,2,2,2,9,2,1,3,5, , , ,2,2,3,3,3,4,2,2,1,101,1,2,5,3, , , , ,1,0,1,0,0,0,0,1,1,0,0,1,0,1,2,2,5,1,2,2, 
1,26700c38-cb91-46a2-b35f-56a5dff546f8-e7eca055be57c8f343443197,14010330,102,2,116,742,1,3,1,2/14/2014,1,2,1970,44,2,57,3,3,2,2,4,2,1,4,2,4,4,4,4,1, ,2,1,1,2,2, , , ,2,3,3,4,4,2,4,2,3,2,4,4,1,2,6,2,3,4,2,1, ,1,7,1,1,1,3,2,1,2,1,1,2,1,1,5,7,6,1,7,5,2,2,3,4,4,7,7,7,3,1,7,3,2,3,1,6,3,1,2,9,6,4,4,3,1,2,7,2,2,0,0,0, ,0, , ,1,0,1,4,5,5,5,5,5,5,2, ,2,2,2,0,0,0,1,3,3,1,1,2, ,3, ,2, ,4,1,2,2,4,4,1,1,4,2, ,4, ,2,5,5,3,1,2,1,4,3,4,2,4,2,3,5,5,1,6,1,1,1,1,4,13,7,2,2,3,3,2,7,2,4,2,101,1,2,5,1,1, ,1, ,1,0,1,0,0,0,0,1,1,0,0,1,0,1,4,2,2,1,2,2, 
1,815b9ca6-1ff2-4722-9a89-86c0ffb3a00c-af3686b5961117b54334854,14010688,103,1,115,561,1,1,1,1/26/2014,1,2,1978,36,2,1,3,1,2,2,2,1,3,1,2,4,3,4,4,1,10,2,2,2,2,2, , , ,1,2,3,4,3,2,3,3,1,1,1,4,2,3,4,4,5,6,2,6,6,4,7,3,3,1,3,5,2,3,2,4,7,5,1,3,3, ,6,4,4,2,2,2,3,4,7,7,5,1,4,7,1,3,2,1,2,1,1,1,9,2,5,4,10,7,1,6,2,2,0,0,0, , , ,0,0,1,1,3,3, ,3,4,2,2,1,3, ,2,2,0,1,0,2,2,1,1,1,1,101, , ,1,102,2, ,2,2,4, ,4,2,3,1,2,3, ,2,3,3,2,2,2,2,2,3,3,4,4,3,3,1,5,1,6,0,1,1,5, , , ,2,2,2,2,2,7,4,5,2,101,1,2,5,1,1, ,1, ,1,1,1,0,1,1,0,1,1,0,0,1,0,1,3,1,6,1,2,2, 
1,f7ba8105-b031-421c-bb01-dfc9a7299d57-84c479efb4368e374343064,14011484,102,3,118,821,1,4,1,1/29/2014,1,1,1948,66,2,5,3,3,2,2,2,2,3,1,4,3,4, ,4,1, ,2,1,1,2,2, , , ,2,3,3,4,3,2,4,4,2,2,4,4,2,1,3,3,6,6,1,5,1,3,7,1,1,3,2,1,1,4,1,7,6,7,1,4,1,1,6,4,3,2,2,2,3,3,7,7,7,1,2,7,1,1,2,1,1,1,1,1,10,1,8,9,1,1,1,6,3,1,0,0,0, ,0,0,0, ,1,1,5,5,1,5,1,5,4,2, ,1,2,2,0,0,0,4,4,3,1,1,1,103, , ,1,101,2,3,2,2,4,4,4,1,2,1,1,2,3,1,3,2,3,2,2,2,5,2,1,2,2,1,1,3,2,2,3,1,1,1,1,4,2,2,2,1,4,3,4,2,0,0,2,101,1,2,5,1,1,2,1, ,1,1,0,1,1,0,0,1,1,0,0,1,0,1,3,1,5,1,2,1, 
1,34b52b81-f598-4441-8651-8d7be3442826-39e0106f0cd97fc443411179,14010373,103,1,115,612,1,1,1,2/14/2014,1,1,1974,40,2,61,3,3,2,2,4,2,1,1,4,1,4, ,2,1,10,2,1,1,1,1,1,1,3,2,2,1,4,4,2,4,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,7,5,3,4,4,3,3,1,7,6,1,7,7,1,1,4,1,10,9,10,2,10,10,10,10,10,10,6,7,1,2,0,0,0, ,0, ,0,0,1,1,1,1,1,1,1,1,1,1, ,1,2,1,1,0,0,3,1,1,1,1,1,101, , ,2, ,1,3,2,2,5,1,4,1,5,1,3,4,2,1,5,2,3,3,2,2,5,1,1,1,3,1,1,4,5,1,16,4,1,1,2,2,16,16,2,2,1,2,2,3,0,2,3,101,1,1,1,1,1,1,1, ,1,1,1,2,1,1,0,1,1,1,1,1,1,1,2,2,5,1,2,1, 
1,a66b336c-ae8d-47e0-a01e-6d0443cdaee7-740e803d70ed6ce44340980,14011017,102,1,111,342,1,3,1,2/11/2014,1,2,1979,35,1,5,3,3,2,1,4,1,4,4,2,4,4,4,4,2,8,2,1,1,2,1,1,10,1,2,2,2,4,4,2,3,3,3,2,3,3,1,2,4,4,1,1,2,7,2,5,7,1,1,1,1,4,3,7,1,6,1,7,1,1,1,2,2,7,5,3,3,2,3,4,1,7,2,1,1,7,2,1,3,1,4,7,7,2,1,1,1,1,10,10,7,3,3,2,0,0,0, , , ,0,1,0,1,1,4,1,2,2,2,3,2, ,2,1,2,0,0,0,1,4,3,1,1,1, , , ,2, ,4,3,2,2,4,2,13,1,4,4, ,4,4,4,5,5,3,3,1,1,4,1,1,1,4,1,4,2,1,1,11,2,1,2,5, , , ,2,2,4,3,2,6,1,2,2,101,1,2,4,3,1, ,2,40,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,2,6,1,2,2,0
1,8f22307a-ff38-4f67-bdc8-153cdadea0e4-e4eaeac04412b69043407102,14010862,104,3,120,891,1,4,1,1/30/2014,1,2,1983,31,2,21,3,3,2,1,4,2,2,4,2,4,4,4,4,2,5,2,1,1,1,1,20,10,2,1,4,4,4,4,2,3,4,2,2,4,4, ,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,3,2,1,6,3,5,4,4,3,5,4,6,4,4,1,5,5,1,2,3,1,1,1,1,5,8,6,1,2,1,10,5,3,2,1,1,1,0,0, , ,0,0,1,1,2,5,3,5,2,4,4,2, , ,1,2,1,1,0,2,2,1,1,1,1, , , ,2, ,2, ,1,1,4, ,13,1,4,1,3,4, ,3,3,3,3,2,2,2,5,2,3,1,1,1,1,2,2,1,12,2,1,3,5, ,7, ,2,2,3,3,3,4,2,2,2,101,1,2,4,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,6,1,5,1,2,2,0
1,0afb0b0b-83ea-4a29-8e5e-6560dc992b6b-740e803d70ed6ce443409195,14010133,103,3,129,1181,1,4,1,2/19/2014,1,2,1981,33,2,3,3,2,2,1,4,1,3,4,2,4,4,3,4,4, ,2,2,1,2,2, , , ,2,3,3,4,3,2,3,3,3,1,3,4,2,3,3,2,5,3,2,3,3,1,3,3,3,2,4,3,3,2,1,3,1,5,3,3,3,3,4,3,3,3,3,3,1,4,3,7,3,1,4,4,3,1,3,1,6,3,5,3,8, ,1,3,10,9,4,4,2,2,0,0,0,0,0, ,0,0,0,3,2,2,1,1,2,2,2,1,2,1,2,2,0,0,0,2,1,2,1,1,1,102, , ,2, ,2,3,1,2,4,4,4,2,2,4, , , ,4,4,3,3,3,1,1,4,1,3,2,4,2,5,2,2,2,9,1,1,2,1,2,14,6,2,2,3,2,3,5,2,3,2,101,1,1,4,1,1, ,1,350,0,0,1,0,1,0,0,1,1,0,0,1,0,1,4,2,6,1,2,2,0
1,0a7fea43-310d-4b77-a8b5-e309743d45eb-cf4859b1e1039c2343441168,14010125,102,1,114,532,1,2,1,1/31/2014,1,1,1976,38,2,1,3,2,2,1,2,1,4,4,2,4,4, ,4,3,10,2,2,1,2,1,2,8,1,1,2,2,4,2,2,2,4,2,2,2,2,2,2,4,1,2,7,2,3,2,2,7,1,1,1,2,3,2,3,1,2,2,1,2,2,2,1,3,2,4,3,3,4,1,4,1,6,7,2,7,7,2,2,4,1,5,7,1,8,10,6,1,1, ,5,1,6,2,2,0,0,0, ,0, ,0,0,0,1,1,1,2,1,1,1,1,1,2,2,2,2,1,0,1,2,1,1,1,1,1, , , ,2, ,3,3,2,2,4,4,4,2,4,1,4,2,4,2,5,3,3,3,2,2,3,3,5,5,3,6,1,2,2,1,12,2,1,1,1,4, , ,2,2,1,1,2,5,2,3,2,101,1,2,4,2,1,1,1,50,1,1,1,1,1,1,0,1,1,0,0,1,1,1,3,2,5,1,2,1,0
1,815b9ca6-1ff2-4722-9a89-86c0ffb3a00c-af3686b5961117b54334885,14010706,103,1,115,632,1,1,1,1/28/2014,1,2,1991,23,1,5,2,1,2,2,2,1,4,4,4,4,4,4,4,3,10,2,1,1,2,2, , , ,2,4,2,3,3,2,2,4,3,3,3,2,2,1,5,3,5,5,5,4,5,5,4,1,5,7,5,6,7,4,6,5,1,5,3,5,5,5,5,5,2,2,2,2,3,4,3,6,2,2,1,4,2,1,2,1,1,4,1,1,10,8,4,6,3,9,3,6,3,1,1,0,0, ,0, , , ,0,3,2,1, ,5,1,2,3,1,2, , ,2,1,0,0,1,1,2,1,1,1,101, , ,2, ,3,2,2,2,5,4,4,2,2,2,5,3, ,3,4,3,3,2,2,2,2,5,3,3,3,2,1,2,5,2,5,0,1,1,1,4, ,3,2,2,3,1,1,8,4,1,2,101,1,2,3,1,1, ,1,10,1,1,1,1,1,1,0,1,1,0,0,1,0,1,4,1,6,1,2,2,0
1,862c85dd-6361-48c7-a8dc-468afffe195c-412629d9afffe48443408141,14010828,104,1,131,1282,1,2,1,2/3/2014,1,2,1969,45,2, ,2,3,2,2,2,2,3,1,4,4,4,1,4,1, ,2,1,1,2,2, , , ,2, ,3,3,4,2,3,2,1,3,2,4,3,3,4,4,4,4, , , ,4,5, ,4,4,4,4,4,4,3,4, ,5, ,4, ,6, , ,3,4,3,3,2,2,5,5, ,1,2,5,3,1, ,1,7,5,1,4, ,6, , ,7,5,6,5,2,2,0,0,0, , , , ,0,0,1,2,2,2,2,2,3,4,1,3,1,2,2,1,0,0,2,1,1,1,1,1, , , ,2, ,2, ,2,2, , , , , ,1, , , ,4,5,5,3,2,1,2, , , , , , ,5,4,1,2,6,1,1,1,5, ,7, ,2,2,4,2,2,5,1,4,2,103,2,1,5,1, , ,1, ,1,0,0,0,0,1,0,1,1,0,0,1,0,1,4,2,3,1,2,2, 
